path_key,source_project,chainage_m,x_svy21,y_svy21,elevation_m_raw,elevation_m_filtered,elevation_m_smooth,gradient_pct,Grade,nearest_road_name,nearest_road_dist_m
serangoon_garden_way,Serangoon Garden Way,2252.0,30953.012,38440.358,10.465,10.465,10.474,1.416,1.0,SERANGOON GARDEN WAY,4.799
serangoon_garden_way,Serangoon Garden Way,2254.0,30953.8,38442.196,10.484,10.484,10.48,0.266,1.0,SERANGOON GARDEN WAY,4.76
serangoon_garden_way,Serangoon Garden Way,2256.0,30954.588,38444.034,10.48,10.48,10.484,0.897,1.0,SERANGOON GARDEN WAY,4.72
serangoon_garden_way,Serangoon Garden Way,2258.0,30955.349,38445.884,10.486,10.486,10.486,1.284,1.0,SERANGOON GARDEN WAY,4.709
serangoon_garden_way,Serangoon Garden Way,2260.0,30956.105,38447.736,10.546,10.546,10.546,1.7,1.0,SERANGOON GARDEN WAY,4.705
serangoon_garden_way,Serangoon Garden Way,2262.0,30956.861,38449.587,12.54,10.583,10.583,2.116,1.0,SERANGOON GARDEN WAY,4.7
serangoon_garden_way,Serangoon Garden Way,2264.0,30957.617,38451.439,14.044,10.62,10.62,1.397,1.0,SERANGOON GARDEN WAY,4.695
serangoon_garden_way,Serangoon Garden Way,2266.0,30958.373,38453.29,10.657,10.657,10.655,1.494,1.0,SERANGOON GARDEN WAY,4.69
serangoon_garden_way,Serangoon Garden Way,2268.0,30959.129,38455.142,10.655,10.655,10.657,1.541,1.0,SERANGOON GARDEN WAY,4.685
serangoon_garden_way,Serangoon Garden Way,2270.0,30959.857,38457.005,10.702,10.702,10.702,1.697,1.0,SERANGOON GARDEN WAY,4.711
serangoon_garden_way,Serangoon Garden Way,2272.0,30960.556,38458.878,10.744,10.744,10.744,2.106,1.0,SERANGOON GARDEN WAY,4.767
serangoon_garden_way,Serangoon Garden Way,2274.0,30961.255,38460.752,10.791,10.791,10.791,2.225,1.0,SERANGOON GARDEN WAY,4.823
serangoon_garden_way,Serangoon Garden Way,2276.0,30961.954,38462.626,10.826,10.826,10.826,1.975,1.0,SERANGOON GARDEN WAY,4.879
serangoon_garden_way,Serangoon Garden Way,2278.0,30962.653,38464.5,10.881,10.881,10.881,2.163,1.0,SERANGOON GARDEN WAY,4.936
serangoon_garden_way,Serangoon Garden Way,2280.0,30963.352,38466.374,10.902,10.902,10.902,2.05,1.0,SERANGOON GARDEN WAY,4.9
serangoon_garden_way,Serangoon Garden Way,2282.0,30964.051,38468.248,10.99,10.99,10.964,1.406,1.0,SERANGOON GARDEN WAY,4.858
serangoon_garden_way,Serangoon Garden Way,2284.0,30964.751,38470.122,10.964,10.964,10.99,2.072,1.0,SERANGOON GARDEN WAY,4.816
serangoon_garden_way,Serangoon Garden Way,2286.0,30965.45,38471.995,10.993,10.993,10.993,2.956,1.0,SERANGOON GARDEN WAY,4.774
serangoon_garden_way,Serangoon Garden Way,2288.0,30966.149,38473.869,11.067,11.067,11.067,3.84,1.0,SERANGOON GARDEN WAY,4.731
serangoon_garden_way,Serangoon Garden Way,2290.0,30966.848,38475.743,11.427,11.215,11.215,4.613,1.0,SERANGOON GARDEN WAY,4.689
serangoon_garden_way,Serangoon Garden Way,2292.0,30967.547,38477.617,13.35,11.362,11.297,,,SERANGOON GARDEN WAY,4.647
serangoon_garden_way,Serangoon Garden Way,2294.0,30968.233,38479.495,11.297,11.297,11.362,,,SERANGOON GARDEN WAY,4.619
serangoon_garden_way,Serangoon Garden Way,2296.0,30968.92,38481.374,11.307,11.526,11.526,,,SERANGOON GARDEN WAY,4.59
serangoon_garden_way,Serangoon Garden Way,2298.0,30969.606,38483.252,13.891,11.755,11.755,,,SERANGOON GARDEN WAY,4.561
serangoon_garden_way,Serangoon Garden Way,2300.0,30970.293,38485.131,12.605,11.984,11.984,,,SERANGOON GARDEN WAY,4.532
serangoon_garden_way,Serangoon Garden Way,2302.0,30970.979,38487.009,13.876,12.013,12.013,,,SERANGOON GARDEN WAY,4.503
serangoon_garden_way,Serangoon Garden Way,2304.0,30971.653,38488.892,12.041,12.041,12.041,,,SERANGOON GARDEN WAY,4.488
serangoon_garden_way,Serangoon Garden Way,2306.0,30972.247,38490.802,11.748,12.136,12.136,,,SERANGOON GARDEN WAY,4.557
serangoon_garden_way,Serangoon Garden Way,2308.0,30972.841,38492.712,12.23,12.23,12.167,,,SERANGOON GARDEN WAY,4.626
serangoon_garden_way,Serangoon Garden Way,2310.0,30973.434,38494.622,12.167,12.167,12.23,,,SERANGOON GARDEN WAY,4.695
serangoon_garden_way,Serangoon Garden Way,2312.0,30974.028,38496.532,12.529,12.4,12.4,,,SERANGOON GARDEN WAY,4.764
serangoon_garden_way,Serangoon Garden Way,2314.0,30974.622,38498.441,12.108,12.634,12.634,,,SERANGOON GARDEN WAY,4.834
serangoon_garden_way,Serangoon Garden Way,2316.0,30975.215,38500.351,14.299,12.867,12.867,,,SERANGOON GARDEN WAY,4.903
serangoon_garden_way,Serangoon Garden Way,2318.0,30975.809,38502.261,12.292,12.986,12.986,,,SERANGOON GARDEN WAY,4.972
serangoon_garden_way,Serangoon Garden Way,2320.0,30976.403,38504.171,13.722,13.106,12.986,,,SERANGOON GARDEN WAY,5.041
serangoon_garden_way,Serangoon Garden Way,2322.0,30976.996,38506.081,13.76,13.001,12.986,,,SERANGOON GARDEN WAY,5.11
serangoon_garden_way,Serangoon Garden Way,2324.0,30977.59,38507.991,13.796,12.896,12.896,,,SERANGOON GARDEN WAY,5.18
serangoon_garden_way,Serangoon Garden Way,2326.0,30978.184,38509.9,12.492,12.791,12.88,,,SERANGOON GARDEN WAY,5.249
serangoon_garden_way,Serangoon Garden Way,2328.0,30978.82,38511.795,11.828,12.686,12.791,,,SERANGOON GARDEN WAY,5.272
serangoon_garden_way,Serangoon Garden Way,2330.0,30979.54,38513.662,12.88,12.88,12.747,,,SERANGOON GARDEN WAY,5.209
serangoon_garden_way,Serangoon Garden Way,2332.0,30980.259,38515.528,13.541,12.747,12.686,,,SERANGOON GARDEN WAY,5.145
