path_key,source_project,chainage_m,x_svy21,y_svy21,elevation_m_raw,elevation_m_filtered,elevation_m_smooth,gradient_pct,Grade,nearest_road_name,nearest_road_dist_m
upper_paya_lebar_road,Upper Paya Lebar Road,204.0,33027.327,37115.303,,24.246,24.246,,,UPPER PAYA LEBAR ROAD,32.676
upper_paya_lebar_road,Upper Paya Lebar Road,206.0,33029.109,37114.395,45.405,25.481,25.481,,,UPPER PAYA LEBAR ROAD,32.58
upper_paya_lebar_road,Upper Paya Lebar Road,208.0,33030.891,37113.487,45.285,,26.717,,,UPPER PAYA LEBAR ROAD,32.484
upper_paya_lebar_road,Upper Paya Lebar Road,210.0,33032.672,37112.578,42.751,,27.952,,,UPPER PAYA LEBAR ROAD,32.387
upper_paya_lebar_road,Upper Paya Lebar Road,212.0,33034.454,37111.67,42.46,29.188,29.188,,,UPPER PAYA LEBAR ROAD,32.291
upper_paya_lebar_road,Upper Paya Lebar Road,214.0,33036.236,37110.762,26.321,30.423,30.423,,,UPPER PAYA LEBAR ROAD,32.195
upper_paya_lebar_road,Upper Paya Lebar Road,216.0,33038.018,37109.854,,31.658,31.658,,,UPPER PAYA LEBAR ROAD,32.098
upper_paya_lebar_road,Upper Paya Lebar Road,218.0,33039.8,37108.946,,32.894,32.455,,,UPPER PAYA LEBAR ROAD,32.002
upper_paya_lebar_road,Upper Paya Lebar Road,220.0,33041.582,37108.038,,32.674,32.455,,,UPPER PAYA LEBAR ROAD,31.906
upper_paya_lebar_road,Upper Paya Lebar Road,222.0,33043.364,37107.129,,32.455,32.455,,,UPPER PAYA LEBAR ROAD,31.81
upper_paya_lebar_road,Upper Paya Lebar Road,224.0,33045.091,37106.149,,32.235,32.235,,,UPPER PAYA LEBAR ROAD,31.625
upper_paya_lebar_road,Upper Paya Lebar Road,226.0,33046.45,37104.681,,32.016,32.016,,,UPPER PAYA LEBAR ROAD,30.845
upper_paya_lebar_road,Upper Paya Lebar Road,228.0,33047.809,37103.214,,31.273,31.273,,,UPPER PAYA LEBAR ROAD,30.064
upper_paya_lebar_road,Upper Paya Lebar Road,230.0,33049.167,37101.746,,30.531,30.531,,,UPPER PAYA LEBAR ROAD,29.284
upper_paya_lebar_road,Upper Paya Lebar Road,232.0,33050.526,37100.278,,29.789,29.789,,,UPPER PAYA LEBAR ROAD,28.504
upper_paya_lebar_road,Upper Paya Lebar Road,234.0,33051.884,37098.811,,29.047,29.047,,,UPPER PAYA LEBAR ROAD,27.723
upper_paya_lebar_road,Upper Paya Lebar Road,236.0,33053.243,37097.343,,28.304,28.304,,,UPPER PAYA LEBAR ROAD,26.943
upper_paya_lebar_road,Upper Paya Lebar Road,238.0,33054.601,37095.875,,27.562,27.562,,,UPPER PAYA LEBAR ROAD,26.163
upper_paya_lebar_road,Upper Paya Lebar Road,240.0,33055.96,37094.407,,,26.82,,,UPPER PAYA LEBAR ROAD,25.383
upper_paya_lebar_road,Upper Paya Lebar Road,242.0,33057.319,37092.94,,26.078,26.078,,,UPPER PAYA LEBAR ROAD,24.679
upper_paya_lebar_road,Upper Paya Lebar Road,244.0,33058.677,37091.472,,25.335,25.335,,,UPPER PAYA LEBAR ROAD,24.122
upper_paya_lebar_road,Upper Paya Lebar Road,246.0,33060.036,37090.004,23.851,24.593,24.593,,,UPPER PAYA LEBAR ROAD,23.72
upper_paya_lebar_road,Upper Paya Lebar Road,248.0,33061.394,37088.536,23.851,23.851,24.335,,,UPPER PAYA LEBAR ROAD,23.43
upper_paya_lebar_road,Upper Paya Lebar Road,250.0,33062.753,37087.069,23.851,24.093,24.335,,,UPPER PAYA LEBAR ROAD,23.144
upper_paya_lebar_road,Upper Paya Lebar Road,252.0,33064.112,37085.601,23.851,24.335,24.335,,,UPPER PAYA LEBAR ROAD,22.858
upper_paya_lebar_road,Upper Paya Lebar Road,254.0,33065.47,37084.133,,24.355,24.355,,,UPPER PAYA LEBAR ROAD,22.572
upper_paya_lebar_road,Upper Paya Lebar Road,256.0,33066.959,37082.811,,24.376,24.376,,,UPPER PAYA LEBAR ROAD,22.481
upper_paya_lebar_road,Upper Paya Lebar Road,258.0,33068.566,37081.62,,24.397,24.397,,,UPPER PAYA LEBAR ROAD,22.567
upper_paya_lebar_road,Upper Paya Lebar Road,260.0,33070.173,37080.429,,24.417,24.417,,,UPPER PAYA LEBAR ROAD,22.653
upper_paya_lebar_road,Upper Paya Lebar Road,262.0,33071.797,37079.263,28.688,24.438,24.438,,,UPPER PAYA LEBAR ROAD,22.768
upper_paya_lebar_road,Upper Paya Lebar Road,264.0,33073.429,37078.106,28.688,24.458,24.458,,,UPPER PAYA LEBAR ROAD,22.896
upper_paya_lebar_road,Upper Paya Lebar Road,266.0,33075.061,37076.95,28.688,24.479,24.479,,,UPPER PAYA LEBAR ROAD,23.024
upper_paya_lebar_road,Upper Paya Lebar Road,268.0,33076.692,37075.793,28.688,24.5,24.5,,,UPPER PAYA LEBAR ROAD,23.151
upper_paya_lebar_road,Upper Paya Lebar Road,270.0,33078.324,37074.637,25.803,24.52,24.5,,,UPPER PAYA LEBAR ROAD,23.279
upper_paya_lebar_road,Upper Paya Lebar Road,272.0,33079.958,37073.484,24.541,24.541,24.5,,,UPPER PAYA LEBAR ROAD,23.411
upper_paya_lebar_road,Upper Paya Lebar Road,274.0,33081.595,37072.334,24.339,24.339,24.52,,,UPPER PAYA LEBAR ROAD,23.547
upper_paya_lebar_road,Upper Paya Lebar Road,276.0,33083.231,37071.184,24.106,24.494,24.541,,,UPPER PAYA LEBAR ROAD,23.683
upper_paya_lebar_road,Upper Paya Lebar Road,278.0,33084.867,37070.034,24.123,24.65,24.65,,,UPPER PAYA LEBAR ROAD,23.819
upper_paya_lebar_road,Upper Paya Lebar Road,280.0,33086.504,37068.884,24.324,24.806,24.684,,,UPPER PAYA LEBAR ROAD,23.954
upper_paya_lebar_road,Upper Paya Lebar Road,282.0,33088.14,37067.734,24.601,24.745,24.684,,,UPPER PAYA LEBAR ROAD,24.09
upper_paya_lebar_road,Upper Paya Lebar Road,284.0,33089.776,37066.584,24.718,24.684,24.684,,,UPPER PAYA LEBAR ROAD,24.226
