BB,BB Band,BP,BP Band,SB,SB Band,VB,VB Band,Overall Risk Level,Overall Risk Level Band
9.0015,2,9.0015,2,9.0015,2,33.1441,3,60.1485,3
3.2933,1,3.2933,1,3.2933,1,11.8464,2,21.7264,2
3.2933,1,6.5867,2,3.2933,1,8.4948,1,21.6681,2
3.8121,1,3.8121,1,3.8121,1,0.0,1,11.4362,1
2.0245,1,2.0245,1,2.0245,1,6.8001,1,12.8737,1
9.3366,2,9.3366,2,9.3366,2,0.0,1,28.0099,2
2.7,1,2.7,1,2.7,1,0.0,1,8.1,1
2.7,1,2.7,1,2.7,1,0.0,1,8.1,1
